Item Title;Publication Title;Book Series Title;Journal Volume;Journal Issue;Item DOI;Authors;Publication Year;URL;Content Type
"Accessibility of Cultural Heritage Exhibits";"Universal Access in Human-Computer Interaction. Interaction Techniques and Environments";"";"";"";"10.1007/978-3-319-40244-4_43";"Nikolaos PartarakisIosif KlironomosMargherita AntonaGeorge MargetisDimitris GrammenosConstantine Stephanidis";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-40244-4_43";"Chapter"
"Accessing Tele-Services Using a Hybrid BCI Approach";"Advances in Computational Intelligence";"";"";"";"10.1007/978-3-319-19258-1_10";"Chris BrennanPaul McCullaghGaye LightbodyLeo GalwayDiana FeuserJosé Luis GonzálezSuzanne Martin";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-19258-1_10";"Chapter"
"Accurate Depth of Field Rendering with Integral Image";"Image and Graphics Technologies and Applications";"";"";"";"10.1007/978-981-13-1702-6_30";"Yang YangYanhong PengHuiwen BianLanling ZengLiangjun Wang";"2018";"http://link.springer.com/chapter/10.1007/978-981-13-1702-6_30";"Chapter"
"Accurate gaze tracking from single camera using gabor corner detector";"Multimedia Tools and Applications";"";"75";"1";"10.1007/s11042-014-2288-4";"Li XiaBin ShengWen WuLizhuang MaPing Li";"2016";"http://link.springer.com/article/10.1007/s11042-014-2288-4";"Article"
"Achieving Usability of Adaptable Software: The Amf-Based Approach";"Human-Centered Software Engineering";"";"";"";"10.1007/978-1-84800-907-3_13";"Franck Tarpin-BernardKinan SamaanBertrand David";"2009";"http://link.springer.com/chapter/10.1007/978-1-84800-907-3_13";"Chapter"
"AcouMotion – An Interactive Sonification System for Acoustic Motion Control";"Gesture in Human-Computer Interaction and Simulation";"";"";"";"10.1007/11678816_35";"Thomas HermannOliver HönerHelge Ritter";"2006";"http://link.springer.com/chapter/10.1007/11678816_35";"Chapter"
"Acoustic control of mouse pointer";"Universal Access in the Information Society";"";"4";"3";"10.1007/s10209-005-0010-z";"Adam J. SporkaSri H. KurniawanPavel Slavík";"2006";"http://link.springer.com/article/10.1007/s10209-005-0010-z";"Article"
"Action Alignment from Gaze Cues in Human-Human and Human-Robot Interaction";"Computer Vision – ECCV 2018 Workshops";"";"";"";"10.1007/978-3-030-11015-4_17";"Nuno Ferreira DuarteMirko RakovićJorge MarquesJosé Santos-Victor";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-11015-4_17";"Chapter"
"ActiveMath: An Intelligent Tutoring System for Mathematics";"Artificial Intelligence and Soft Computing - ICAISC 2004";"";"";"";"10.1007/978-3-540-24844-6_12";"Erica MelisJörg Siekmann";"2004";"http://link.springer.com/chapter/10.1007/978-3-540-24844-6_12";"Chapter"
"Adaptation in the Context of Explanatory Visualization";"Times of Convergence. Technologies Across Learning Contexts";"";"";"";"10.1007/978-3-540-87605-2_28";"Tomasz D. LobodaPeter Brusilovsky";"2008";"http://link.springer.com/chapter/10.1007/978-3-540-87605-2_28";"Chapter"
"Adapting Human-Computer-Interaction of Attentive Smart Glasses to the Trade-Off Conflict in Purchase Decisions: An Experiment in a Virtual Supermarket";"Augmented Cognition. Neurocognition and Machine Learning";"";"";"";"10.1007/978-3-319-58628-1_18";"Jella PfeifferThies PfeifferAnke Greif-WinzriethMartin MeißnerPatrick RennerChristof Weinhardt";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-58628-1_18";"Chapter"
"Adapting virtual camera behaviour through player modelling";"User Modeling and User-Adapted Interaction";"";"25";"2";"10.1007/s11257-015-9156-4";"Paolo BurelliGeorgios N. Yannakakis";"2015";"http://link.springer.com/article/10.1007/s11257-015-9156-4";"Article"
"Adaptive Augmented Reality for Cultural Heritage: ARtSENSE Project";"Progress in Cultural Heritage Preservation";"";"";"";"10.1007/978-3-642-34234-9_79";"Areti DamalaNenad StojanovicTobias SchuchertJorge MoraguesAna CabreraKiel Gilleade";"2012";"http://link.springer.com/chapter/10.1007/978-3-642-34234-9_79";"Chapter"
"Adaptive Automation and the Third Pilot: Managing Teamwork and Workload in an Airline Cockpit";"Human Mental Workload: Models and Applications";"";"";"";"10.1007/978-3-319-61061-0_10";"Joan CahillTiziana C. CallariFlorian FortmannStefan SuckDenis JavauxAndreas HasselbergSybert H. StoeveBas A. van Doorn";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-61061-0_10";"Chapter"
"Adaptive regulation of CCD camera for real time eye tracking";"Multimedia Tools and Applications";"";"52";"1";"10.1007/s11042-009-0455-9";"Ruian LiuXin ZhouNailin WangMimi Zhang";"2011";"http://link.springer.com/article/10.1007/s11042-009-0455-9";"Article"
"Adaptive sliding menubars make existing software more accessible to people with severe motion impairments";"Universal Access in the Information Society";"";"13";"1";"10.1007/s10209-013-0295-2";"Christopher W. KwanIsaac PaquetteJohn J. MageeMargrit Betke";"2014";"http://link.springer.com/article/10.1007/s10209-013-0295-2";"Article"
"Adaptive user modelling in car racing games using behavioural and physiological data";"User Modeling and User-Adapted Interaction";"";"27";"2";"10.1007/s11257-017-9192-3";"Theodosis GeorgiouYiannis Demiris";"2017";"http://link.springer.com/article/10.1007/s11257-017-9192-3";"Article"
"Added Value of Eye Tracking in Usability Studies: Expert and Non-expert Participants";"Human-Computer Interaction";"";"";"";"10.1007/978-3-642-15231-3_12";"Marco C. PretoriusJudy van BiljonEstelle de Kock";"2010";"http://link.springer.com/chapter/10.1007/978-3-642-15231-3_12";"Chapter"
"Advanced Digital User Behaviour Analysis (ADUBA)";"Multimedia Internet Broadcasting";"";"";"";"10.1007/978-1-4471-0327-1_2";"Balz WyssChristian ScheierSteffen Egner";"2001";"http://link.springer.com/chapter/10.1007/978-1-4471-0327-1_2";"Chapter"
"Advanced Interaction Media";"Orchestrating Human-Centered Design";"";"";"";"10.1007/978-1-4471-4339-0_8";"Dr. Guy André Boy Ph.D.";"2013";"http://link.springer.com/chapter/10.1007/978-1-4471-4339-0_8";"Chapter"
"Affective Intelligence: A Novel User Interface Paradigm";"Affective Computing and Intelligent Interaction";"";"";"";"10.1007/11573548_98";"Barnabas Takacs";"2005";"http://link.springer.com/chapter/10.1007/11573548_98";"Chapter"
"Affordances for Capturing and Re-enacting Expert Performance with Wearables";"Data Driven Approaches in Digital Education";"";"";"";"10.1007/978-3-319-66610-5_34";"Will GuestFridolin WildAlla VovkMikhail FominykhBibeg LimbuRoland KlemkePuneet SharmaJaakko KarjalainenCarl SmithJazz RasoolSoyeb AswatKaj HelinDaniele Di MitriJan Schneider";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-66610-5_34";"Chapter"
"Age-Related Differences in a Usability Study Measuring Accuracy, Efficiency, and User Satisfaction in Using Smartphones for Census Enumeration: Fiction or Reality?";"Human Aspects of IT for the Aged Population. Design for Aging";"";"";"";"10.1007/978-3-319-20892-3_46";"Erica Olmsted-HawalaTemika Holland";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-20892-3_46";"Chapter"
"Air Passengers’ Luggage Screening: What Is the Difference between Naïve People and Airport Screeners?";"Engineering Psychology and Cognitive Ergonomics";"";"";"";"10.1007/978-3-642-21741-8_45";"Xi LiuAlastair Gale";"2011";"http://link.springer.com/chapter/10.1007/978-3-642-21741-8_45";"Chapter"
"Aircraft Pilot Intention Recognition for Advanced Cockpit Assistance Systems";"Foundations of Augmented Cognition: Neuroergonomics and Operational Neuroscience";"";"";"";"10.1007/978-3-319-39952-2_23";"Stefan SuckFlorian Fortmann";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-39952-2_23";"Chapter"
"Algorithm for Discriminating Aggregate Gaze Points: Comparison with Salient Regions-Of-Interest";"Computer Vision – ACCV 2010 Workshops";"";"";"";"10.1007/978-3-642-22822-3_39";"Thomas J. GrindingerVidya N. MuraliStephen TetreaultAndrew T. DuchowskiStan T. BirchfieldPilar Orero";"2011";"http://link.springer.com/chapter/10.1007/978-3-642-22822-3_39";"Chapter"
"An Advanced Learning Environment Aided by Recognition of Multi-modal Social Signals";"Advances in Web-Based Learning – ICWL 2010";"";"";"";"10.1007/978-3-642-17407-0_5";"Jingying ChenDan ChenLizhe WangOliver Lemon";"2010";"http://link.springer.com/chapter/10.1007/978-3-642-17407-0_5";"Chapter"
"An Agent Based Model for Studying the Impact of Rainfall on Rift Valley Fever Transmission at Ferlo (Senegal)";"Computational Science and Its Applications – ICCSA 2018";"";"";"";"10.1007/978-3-319-95165-2_20";"Python Ndekou Tandong PaulAlassane BahPapa Ibrahima NdiayeJacques André Ndione";"2018";"http://link.springer.com/chapter/10.1007/978-3-319-95165-2_20";"Chapter"
"An Agent-Based Generic Model for Human-Like Ambience";"Constructing Ambient Intelligence";"";"";"";"10.1007/978-3-540-85379-4_12";"Tibor BosseMark HoogendoornMichel C. A. KleinJan Treur";"2008";"http://link.springer.com/chapter/10.1007/978-3-540-85379-4_12";"Chapter"
"An Algorithm for Induction of Decision Rules Consistent with the Dominance Principle";"Rough Sets and Current Trends in Computing";"";"";"";"10.1007/3-540-45554-X_37";"Salvatore GrecoBenedetto MatarazzoRoman SlowinskiJerzy Stefanowski";"2001";"http://link.springer.com/chapter/10.1007/3-540-45554-X_37";"Chapter"
"An Algorithm for Prediction of Web User Navigation Pattern and Restructuring of Web Structure Based on Visitor’s Web Access Pattern";"Advances in Computing and Data Sciences";"";"";"";"10.1007/978-981-13-9942-8_64";"Deepak MangalSaurabh SinghalDilip Sharma";"2019";"http://link.springer.com/chapter/10.1007/978-981-13-9942-8_64";"Chapter"
"An Analysis of Attention to Student – Adaptive Hints in an Educational Game";"Intelligent Tutoring Systems";"";"";"";"10.1007/978-3-642-30950-2_15";"Mary MuirCristina Conati";"2012";"http://link.springer.com/chapter/10.1007/978-3-642-30950-2_15";"Chapter"
"An Analysis of Pilot’s Workload Evaluation Based on Time Pressure and Effort";"Engineering Psychology and Cognitive Ergonomics: Performance, Emotion and Situation Awareness";"";"";"";"10.1007/978-3-319-58472-0_3";"Wenmeng LiuYanyu LuDan HuangShan Fu";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-58472-0_3";"Chapter"
"An Approach for an Affective Educational Recommendation Model";"Recommender Systems for Technology Enhanced Learning";"";"";"";"10.1007/978-1-4939-0530-0_6";"Olga C. SantosJesus G. BoticarioÁngeles Manjarrés-Riesco";"2014";"http://link.springer.com/chapter/10.1007/978-1-4939-0530-0_6";"Chapter"
"An Attention-based Approach to Content-based Image Retrieval";"Intelligent Spaces";"";"";"";"10.1007/978-1-84628-429-8_16";"A BamideleF W M StentifordJ Morphett";"2006";"http://link.springer.com/chapter/10.1007/978-1-84628-429-8_16";"Chapter"
"An Empirical Investigation of Gaze Selection in Mid-Air Gestural 3D Manipulation";"Human-Computer Interaction – INTERACT 2015";"";"";"";"10.1007/978-3-319-22668-2_25";"Eduardo VellosoJayson TurnerJason AlexanderAndreas BullingHans Gellersen";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-22668-2_25";"Chapter"
"An Engineering Approach to Conversational Informatics";"New Frontiers in Artificial Intelligence";"";"";"";"10.1007/978-3-642-32090-3_21";"Toyoaki Nishida";"2012";"http://link.springer.com/chapter/10.1007/978-3-642-32090-3_21";"Chapter"
"An Experiment Study on the Cognitive Schema of Trajectory in Dynamic Visualization";"Engineering Psychology and Cognitive Ergonomics";"";"";"";"10.1007/978-3-319-91122-9_43";"Xiaozhou ZhouChengqi XueCongzhe ChenHaiyan Wang";"2018";"http://link.springer.com/chapter/10.1007/978-3-319-91122-9_43";"Chapter"
"An Experimental Eye-Tracking Study for the Design of a Context-Dependent Social Robot Blinking Model";"Biomimetic and Biohybrid Systems";"";"";"";"10.1007/978-3-319-09435-9_31";"Abolfazl ZarakiMaryam Banitalebi DehkordiDaniele MazzeiDanilo De Rossi";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-09435-9_31";"Chapter"
"An Eye Fixation Database for Saliency Detection in Images";"Computer Vision – ECCV 2010";"";"";"";"10.1007/978-3-642-15561-1_3";"Subramanian RamanathanHarish KattiNicu SebeMohan KankanhalliTat-Seng Chua";"2010";"http://link.springer.com/chapter/10.1007/978-3-642-15561-1_3";"Chapter"
"An Eye Movement Analysis of Web Page Usability";"People and Computers XVI - Memorable Yet Invisible";"";"";"";"10.1007/978-1-4471-0105-5_19";"Laura CowenLinden J.s BallJudy Delin";"2002";"http://link.springer.com/chapter/10.1007/978-1-4471-0105-5_19";"Chapter"
"An Eye Tracking Evaluation of a Virtual Pediatric Patient Training System for Nurses";"Intelligent Virtual Agents";"";"";"";"10.1007/978-3-319-09767-1_43";"Toni B. PenceLauren C. DukesLarry F. HodgesNancy K. MeehanArlene Johnson";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-09767-1_43";"Chapter"
"An Eye Tracking Study of How Pictures Influence Online Reading";"Human-Computer Interaction – INTERACT 2007";"";"";"";"10.1007/978-3-540-74800-7_41";"David BeymerPeter Z. OrtonDaniel M. Russell";"2007";"http://link.springer.com/chapter/10.1007/978-3-540-74800-7_41";"Chapter"
"An Eye-Tracking Analysis of Spatial Contiguity Effect in Educational Animations";"Learning and Collaboration Technologies";"";"";"";"10.1007/978-3-319-20609-7_1";"Tugba AltanKursat Cagiltay";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-20609-7_1";"Chapter"
"An Eye-Tracking Approach to Evaluating Decision-Makers’ Cognitive Load and Need-for-Cognition in Response with Rational and Emotional Advertising Stimuli";"HCI International 2016 – Posters' Extended Abstracts";"";"";"";"10.1007/978-3-319-40548-3_35";"Min Hee HahnKun Chang LeeSeong Wook Chae";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-40548-3_35";"Chapter"
"An Eye-Tracking Study of Integrative Spatial Cognition over Diagrammatic Representations";"Spatial Cognition VII";"";"";"";"10.1007/978-3-642-14749-4_23";"Atsushi ShimojimaYasuhiro Katagiri";"2010";"http://link.springer.com/chapter/10.1007/978-3-642-14749-4_23";"Chapter"
"An Eye-Tracking Study of User Behavior in Web Image Search";"PRICAI 2014: Trends in Artificial Intelligence";"";"";"";"10.1007/978-3-319-13560-1_14";"Wanxuan LuYunde Jia";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-13560-1_14";"Chapter"
"An Independent Approach to Training Classifiers on Physiological Data: An Example Using Smiles";"Neural Information Processing";"";"";"";"10.1007/978-3-030-04179-3_53";"Md Zakir HossainTom D. Gedeon";"2018";"http://link.springer.com/chapter/10.1007/978-3-030-04179-3_53";"Chapter"
"An Integrated Approach to Visual Attention Modeling for Saliency Detection in Videos";"Machine Learning for Vision-Based Motion Analysis";"";"";"";"10.1007/978-0-85729-057-1_8";"Sunaad NatarajuVineeth BalasubramanianSethuraman Panchanathan";"2011";"http://link.springer.com/chapter/10.1007/978-0-85729-057-1_8";"Chapter"
"An Intelligent Tutoring System and Teacher Dashboard to Support Mathematizing During Science Inquiry";"Artificial Intelligence in Education";"";"";"";"10.1007/978-3-030-23207-8_61";"Rachel Dickler";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-23207-8_61";"Chapter"
"An Interactive Computer Aided Decision Support System for Detection of Masses in Mammograms";"Digital Mammography";"";"";"";"10.1007/978-3-540-70538-3_38";"Nico KarssemeijerAndrea HupseMaurice SamulskiMichiel KallenbergCarla BoetesGerard den Heeten";"2008";"http://link.springer.com/chapter/10.1007/978-3-540-70538-3_38";"Chapter"
"An Introduction to Physiological Player Metrics for Evaluating Games";"Game Analytics";"";"";"";"10.1007/978-1-4471-4769-5_26";"Lennart E. Nacke";"2013";"http://link.springer.com/chapter/10.1007/978-1-4471-4769-5_26";"Chapter"
"An Investigation of Placement of Textual and Graphical Information Using Human Performance and Eye Tracking Data";"Human Interface and the Management of Information. Visual Information and Knowledge Management";"";"";"";"10.1007/978-3-030-22660-2_9";"Chao ShiAyala CohenLing RothrockTatiana Umansky";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-22660-2_9";"Chapter"
"An Overview of How Eye Tracking Is Used in Communication Research";"Universal Access in Human-Computer Interaction. Methods, Techniques, and Best Practices";"";"";"";"10.1007/978-3-319-40250-5_40";"Nadine BolSophie C. BoermanJennifer C. Romano BergstromSanne Kruikemeier";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-40250-5_40";"Chapter"
"An SSVEP and Eye Tracking Hybrid BNCI: Potential Beyond Communication and Control";"Foundations of Augmented Cognition: Neuroergonomics and Operational Neuroscience";"";"";"";"10.1007/978-3-319-39955-3_7";"Paul McCullaghChris BrennanGaye LightbodyLeo GalwayEileen ThompsonSuzanne Martin";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-39955-3_7";"Chapter"
"An architectural design and evaluation of an affective tutoring system for novice programmers";"International Journal of Educational Technology in Higher Education";"";"15";"1";"10.1186/s41239-018-0121-2";"Hua Leong Fwa";"2018";"http://link.springer.com/article/10.1186/s41239-018-0121-2";"Article"
