Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"On the impact of size to the understanding of UML diagrams","Software & Systems Modeling","","17","1","10.1007/s10270-016-0529-x","Harald Störrle","2018","http://link.springer.com/article/10.1007/s10270-016-0529-x","Article"
"Attention to Peer Feedback Through the Eyes of Adolescents with a History of Anxiety and Healthy Adolescents","Child Psychiatry & Human Development","","50","6","10.1007/s10578-019-00891-8","Dana RosenRebecca B. PriceCecile D. LadouceurGreg J. SiegleEmily HutchinsonEric E. NelsonLaura R. StroudErika E. ForbesNeal D. RyanRonald E. DahlJennifer S. Silk","2019","http://link.springer.com/article/10.1007/s10578-019-00891-8","Article"
"QoE of cross-modally mapped Mulsemedia: an assessment using eye gaze and heart rate","Multimedia Tools and Applications","","","","10.1007/s11042-019-08473-5","Gebremariam MesfinNadia HussainElahe Kani-ZabihiAlexandra CovaciEstêvão B. SalemeGheorghita Ghinea","2020","http://link.springer.com/article/10.1007/s11042-019-08473-5","Article"
"Cognitive Processing and Models of Reading","Models of the Visual System","","","","10.1007/978-1-4757-5865-8_15","Erik D. ReichleKeith Rayner","2002","http://link.springer.com/chapter/10.1007/978-1-4757-5865-8_15","Chapter"
"Methods for Evaluating the Quality of Process Modelling Tools","Enterprise and Organizational Modeling and Simulation","","","","10.1007/978-3-030-00787-4_12","Josef PavlicekPetra Pavlickova","2018","http://link.springer.com/chapter/10.1007/978-3-030-00787-4_12","Chapter"
"Abstracts","Annals of Behavioral Medicine","","50","1","10.1007/s12160-015-9766-4","","2016","http://link.springer.com/article/10.1007/s12160-015-9766-4","Article"
"Effects of short-term experience on anticipatory eye movements during action observation","Experimental Brain Research","","233","1","10.1007/s00221-014-4091-x","Corina MöllerHubert D. ZimmerGisa Aschersleben","2015","http://link.springer.com/article/10.1007/s00221-014-4091-x","Article"
"Tools in NeuroIS Research: An Overview","Fundamentals of NeuroIS","","","","10.1007/978-3-662-45091-8_3","René RiedlPierre-Majorique Léger","2016","http://link.springer.com/chapter/10.1007/978-3-662-45091-8_3","Chapter"
"Advanced Statistical Methods for Eye Movement Analysis and Modelling: A Gentle Introduction","Eye Movement Research","","","","10.1007/978-3-030-20085-5_9","Giuseppe Boccignone","2019","http://link.springer.com/chapter/10.1007/978-3-030-20085-5_9","Chapter"
"Corpus-based Translation Studies and Translation Cognition Research: Similarity and Convergence","Corpus-based Translation and Interpreting Studies in Chinese Contexts","","","","10.1007/978-3-030-21440-1_8","Kaibao Hu","2020","http://link.springer.com/chapter/10.1007/978-3-030-21440-1_8","Chapter"
"Visual Movement and Mental-Workload for Pilot Performance Assessment","Engineering Psychology and Cognitive Ergonomics","","","","10.1007/978-3-319-20373-7_34","Chen-Kai HsuShu-Chiang LinWen-Chin Li","2015","http://link.springer.com/chapter/10.1007/978-3-319-20373-7_34","Chapter"
"Experience Capturing with Wearable Technology in the WEKIT Project","Perspectives on Wearable Enhanced Learning (WELL)","","","","10.1007/978-3-319-64301-4_14","Puneet SharmaRoland KlemkeFridolin Wild","2019","http://link.springer.com/chapter/10.1007/978-3-319-64301-4_14","Chapter"
"25th Annual Computational Neuroscience Meeting: CNS-2016","BMC Neuroscience","","17","1","10.1186/s12868-016-0283-6","Tatyana O. SharpeeAlain DestexheMitsuo KawatoVladislav SekulićFrances K. SkinnerDaniel K. WójcikChaitanya ChintaluriDorottya CserpánZoltán SomogyváriJae Kyoung KimZachary P. KilpatrickMatthew R. BennettKresimir JosićIrene ElicesDavid ArroyoRafael Levi","2016","http://link.springer.com/article/10.1186/s12868-016-0283-6","Article"
"Unforced Revision in Processing Relative Clause Association Ambiguity in Japanese: Evidence Against Revision as Last Resort","Journal of Psycholinguistic Research","","46","3","10.1007/s10936-016-9457-8","Toshiyuki YamadaManabu AraiYuki Hirose","2017","http://link.springer.com/article/10.1007/s10936-016-9457-8","Article"
"THE “NUTS AND BOLTS” OF BEHAVIORAL INTERVENTION DEVELOPMENT: STUDY DESIGNS, METHODS AND FUNDING OPPORTUNITIES","Annals of Behavioral Medicine","","51","1","10.1007/s12160-017-9903-3","","2017","http://link.springer.com/article/10.1007/s12160-017-9903-3","Article"
"Development of a support system for measurement and analysis of thinking processes based on a metacognitive interpretation framework: a case study of dissolution of belief conflict thinking processes","Research and Practice in Technology Enhanced Learning","","13","1","10.1186/s41039-018-0091-y","Yuki HayashiKazuhisa SetaMitsuru Ikeda","2018","http://link.springer.com/article/10.1186/s41039-018-0091-y","Article"
"Preliminary Findings of Visualization of the Interruptible Moment","High Performance Computing Systems and Applications","","","","10.1007/978-3-642-12659-8_16","Edward R. Sykes","2010","http://link.springer.com/chapter/10.1007/978-3-642-12659-8_16","Chapter"
"On the Benefits and Drawbacks of Radial Diagrams","Handbook of Human Centric Visualization","","","","10.1007/978-1-4614-7485-2_17","Michael BurchDaniel Weiskopf","2014","http://link.springer.com/chapter/10.1007/978-1-4614-7485-2_17","Chapter"
"On the Impact of Layout Quality to Understanding UML Diagrams: Size Matters","Model-Driven Engineering Languages and Systems","","","","10.1007/978-3-319-11653-2_32","Harald Störrle","2014","http://link.springer.com/chapter/10.1007/978-3-319-11653-2_32","Chapter"
"Wearable technology-based metrics for predicting operator performance during cardiac catheterisation","International Journal of Computer Assisted Radiology and Surgery","","14","4","10.1007/s11548-019-01918-0","Jonathan CurrieRaymond R. BondPaul McCullaghPauline BlackDewar D. FinlayStephen GallagherPeter KearneyAaron PeaceDanail StoyanovColin D. BicknellStephen LeslieAnthony G. Gallagher","2019","http://link.springer.com/article/10.1007/s11548-019-01918-0","Article"
"There’s more to the multimedia effect than meets the eye: is seeing pictures believing?","Instructional Science","","45","2","10.1007/s11251-016-9397-6","Magnus ÖgrenMarcus NyströmHalszka Jarodzka","2017","http://link.springer.com/article/10.1007/s11251-016-9397-6","Article"
"Attention Guidance Strategies for Supporting Learning from Dynamic Visualizations","Learning from Dynamic Visualization","","","","10.1007/978-3-319-56204-9_11","Björn B. de KoningHalszka Jarodzka","2017","http://link.springer.com/chapter/10.1007/978-3-319-56204-9_11","Chapter"
"Related Work","Artifact-Driven Business Process Monitoring","","","","10.1007/978-3-030-32412-4_2","Giovanni Meroni","2019","http://link.springer.com/chapter/10.1007/978-3-030-32412-4_2","Chapter"
"Incremental Sentence Processing in Japanese: A Maze Investigation into Scrambled and Control Sentences","Journal of Psycholinguistic Research","","45","3","10.1007/s10936-015-9356-4","Jeffrey WitzelNaoko Witzel","2016","http://link.springer.com/article/10.1007/s10936-015-9356-4","Article"
"Does syntax highlighting help programming novices?","Empirical Software Engineering","","23","5","10.1007/s10664-017-9579-0","Christoph HannebauerMarc HeseniusVolker Gruhn","2018","http://link.springer.com/article/10.1007/s10664-017-9579-0","Article"
"Glance analysis of driver eye movements to evaluate distraction","Behavior Research Methods, Instruments, & Computers","","34","4","10.3758/BF03195482","Manbir SodhiBryan ReimerIgnacio Llamazares","2002","http://link.springer.com/article/10.3758/BF03195482","Article"
"Linking Syntactic Functions with Thematic Roles: Psych-Verbs and the Resolution of Subject-Object Ambiguity","German Sentence Processing","","","","10.1007/978-94-015-9618-3_4","Christoph ScheepersBarbara HemforthLars Konieczny","2000","http://link.springer.com/chapter/10.1007/978-94-015-9618-3_4","Chapter"
"Mental Phrase Markers in Sentence Processing","Psychosyntax","","","","10.1007/978-3-319-60066-6_5","David Pereplyotchik","2017","http://link.springer.com/chapter/10.1007/978-3-319-60066-6_5","Chapter"
"Conciliating Model-Driven Engineering with Technical Debt Using a Quality Framework","Information Systems Engineering in Complex Environments","","","","10.1007/978-3-319-19270-3_13","Fáber D. GiraldoSergio EspañaManuel A. PinedaWilliam J. GiraldoOscar Pastor","2015","http://link.springer.com/chapter/10.1007/978-3-319-19270-3_13","Chapter"
"A Hierarchical Linear Modeling Analysis of Working Memory and Implicit Prosody in the Resolution of Adjunct Attachment Ambiguity","Journal of Psycholinguistic Research","","38","5","10.1007/s10936-009-9102-x","Matthew J. Traxler","2009","http://link.springer.com/article/10.1007/s10936-009-9102-x","Article"
"ECR 2014, Part B","Insights into Imaging","","5","1","10.1007/s13244-014-0317-5","","2014","http://link.springer.com/article/10.1007/s13244-014-0317-5","Article"
"Abstract","Annals of Behavioral Medicine","","41","1","10.1007/s12160-011-9263-3","","2011","http://link.springer.com/article/10.1007/s12160-011-9263-3","Article"
"Exploring workload and attention measurements with uLog mouse data","Behavior Research Methods","","41","3","10.3758/BRM.41.3.868","Annemiek van DrunenEgon L. van den BroekAndrew J. SpinkTobias Heffelaar","2009","http://link.springer.com/article/10.3758/BRM.41.3.868","Article"
"Pilots’ gaze strategies and manual control performance using occlusion as a measurement technique during a simulated manual flight task","Cognition, Technology & Work","","18","3","10.1007/s10111-016-0382-2","Andreas HaslbeckKlaus Bengler","2016","http://link.springer.com/article/10.1007/s10111-016-0382-2","Article"
"Scope Processing in Chinese","Journal of Psycholinguistic Research","","38","1","10.1007/s10936-008-9079-x","Peng ZhouLiqun Gao","2008","http://link.springer.com/article/10.1007/s10936-008-9079-x","Article"
"Health—exploring complexity: an interdisciplinary systems approach HEC2016","European Journal of Epidemiology","","31","1","10.1007/s10654-016-0183-1","Eva GrillMartin MüllerUlrich Mansmann","2016","http://link.springer.com/article/10.1007/s10654-016-0183-1","Article"
"Reward and Uncertainty Favor Risky Decision-Making in Pilots: Evidence from Cardiovascular and Oculometric Measurements","Applied Psychophysiology and Biofeedback","","36","4","10.1007/s10484-011-9163-0","Mickaël CausseBruno BaracatJosette PastorFrédéric Dehais","2011","http://link.springer.com/article/10.1007/s10484-011-9163-0","Article"
"Emotional Arousal During Social Stress in Young Adults With Autism: Insights From Heart Rate, Heart Rate Variability and Self-Report","Journal of Autism and Developmental Disorders","","49","6","10.1007/s10803-019-04000-5","Renee R. DijkhuisTim ZiermansSophie van RijnWouter StaalHanna Swaab","2019","http://link.springer.com/article/10.1007/s10803-019-04000-5","Article"
"Workload assessment of surgeons: correlation between NASA TLX and blinks","Surgical Endoscopy","","26","10","10.1007/s00464-012-2268-6","Bin ZhengXianta JiangGeoffrey TienAdam MeneghettiO. Neely M. PantonM. Stella Atkins","2012","http://link.springer.com/article/10.1007/s00464-012-2268-6","Article"
"The Evaluation of Remote Tower Visual Assistance System in Preparation of Two Design Concepts","Engineering Psychology and Cognitive Ergonomics: Performance, Emotion and Situation Awareness","","","","10.1007/978-3-319-58472-0_22","Maik FriedrichStefan PichelmannAnne PapenfußJörn Jakobi","2017","http://link.springer.com/chapter/10.1007/978-3-319-58472-0_22","Chapter"
"Implicit Morality: A Methodological Survey","Experimental Ethics","","","","10.1057/9781137409805_10","Nina StrohmingerBrendan CaldwellDaryl CameronJana Schaich BorgWalter Sinnott-Armstrong","2014","http://link.springer.com/chapter/10.1057/9781137409805_10","Chapter"
"Ergonomic Evaluation of an Ecological Interface and a Profilogram Display for Hemodynamic Monitoring","Journal of Clinical Monitoring and Computing","","15","7 - 8","10.1023/A:1009909229827","Andreas JungkBernhard ThullAndreas HoeftGünter Rau","1999","http://link.springer.com/article/10.1023/A%3A1009909229827","Article"
"Context Effects in Bilingual Sentence Processing: Task Specificity","Methods in Bilingual Reading Comprehension Research","","","","10.1007/978-1-4939-2993-1_2","Eva Van Assche Ph.D.Wouter Duyck Ph.D.Robert J. Hartsuiker Ph.D.","2016","http://link.springer.com/chapter/10.1007/978-1-4939-2993-1_2","Chapter"
"Effectiveness Research of Safety Signs in Coal Mines Based on Eye Movement Experiment","Human Interface and the Management of Information: Information, Knowledge and Interaction Design","","","","10.1007/978-3-319-58521-5_23","Shui-cheng TianLu HuiHong-xia Li","2017","http://link.springer.com/chapter/10.1007/978-3-319-58521-5_23","Chapter"
"Research Infrastructure for Interactive Human- and Autonomous Guidance","Journal of Intelligent & Robotic Systems","","70","1 - 4","10.1007/s10846-012-9774-6","Bérénice MettlerNavid DadkhahZhaodan KongJonathan Andersh","2013","http://link.springer.com/article/10.1007/s10846-012-9774-6","Article"
"Choice-Process Data in Experimental Economics","Journal of the Economic Science Association","","5","1","10.1007/s40881-019-00075-z","David J. CooperIan KrajbichCharles N. Noussair","2019","http://link.springer.com/article/10.1007/s40881-019-00075-z","Article"
"ECR 2017 – BOOK OF ABSTRACTS","Insights into Imaging","","8","1","10.1007/s13244-017-0546-5","","2017","http://link.springer.com/article/10.1007/s13244-017-0546-5","Article"
"Aggregating Individual Models of Decision-Making Processes","Advanced Information Systems Engineering","","","","10.1007/978-3-642-31095-9_4","Razvan Petrusel","2012","http://link.springer.com/chapter/10.1007/978-3-642-31095-9_4","Chapter"
"ESICM LIVES 2019","Intensive Care Medicine Experimental","","7","3","10.1186/s40635-019-0265-y","","2019","http://link.springer.com/article/10.1186/s40635-019-0265-y","Article"
